seg_id,youtube_id,sentence,verb_pre_mapping,adverb_pre_mapping,clustered_verb,clustered_adverb,start_time,end_time,duration,rgb_frames,verb_label,adverb_label
MNkZxQoro2w_444-452,MNkZxQoro2w,pour egg thing slowly stir,pour,slowly,pour,slowly,444,452.7,8.7,240,3,1
0runFTPy8fI_228-233,0runFTPy8fI,gently roll,roll,gently,roll,gently,228,233.1,5,121,6,0
5nAtQOjciuE_222-234,5nAtQOjciuE,whisk slowly add affair bra,whisk,slowly,whisk,slowly,222.2,234.9,12.7,360,7,1
nj1FJDeYGQ4_120-126,nj1FJDeYGQ4,flour gently toss cold,toss,gently,toss,gently,120.4,126.6,6.2,151,12,0
KlTQJ8Iv7OE_351-358,KlTQJ8Iv7OE,white chocolate set razor blade gently scrape layers,scrape,gently,scrape,gently,351.6,358.2,6.6,175,27,0
ETDw1ABQ8pc_144-149,ETDw1ABQ8pc,start turning brown toss gently,toss,gently,toss,gently,144.1,149.6,5.5,150,12,0
Ysf2wYTklbI_398-410,Ysf2wYTklbI,oil heated medium heat temperature slowly flipping go,flip,slowly,flip,slowly,398.2,410.9,12.6,361,19,1
xXTmoyxKVNM_20-25,xXTmoyxKVNM,lightly brushing surface raw,brush,lightly,brush,gently,20.5,25.6,5.2,150,8,0
_OFwRotWwW4_34-40,_OFwRotWwW4,whisk slowly whisk almond milk continue whisk,whisk,slowly,whisk,slowly,34.4,40.6,6.3,181,7,1
dCO8MERqnOI_130-152,dCO8MERqnOI,finely chop,chop,finely,chop,finely,130.2,152.6,22.5,659,1,2
nlndZ9ZUjBQ_223-231,nlndZ9ZUjBQ,start closing lifting rolling gently,roll,gently,roll,gently,223.4,231.4,7.9,201,6,0
s8IxBiquJGs_226-236,s8IxBiquJGs,finely chop,chop,finely,chop,finely,226.8,236.2,9.3,300,1,2
iYf_vcYp3TI_256-261,iYf_vcYp3TI,gently spread,spread,gently,spread,gently,256.7,262,5.3,151,13,0
HwQm4VenyAc_15-22,HwQm4VenyAc,green chillies chop roughly,chop,roughly,chop,coarsely,15.5,22.6,7.1,175,1,4
CW4YPMDbeJE_194-201,CW4YPMDbeJE,pies freshens finely chop,chop,finely,chop,finely,194.6,201.3,6.7,209,1,2
0G6QkrVuF-g_151-161,0G6QkrVuF-g,lightly push pressure,push,lightly,push,gently,151.8,161.9,10.1,301,10,0
MY8UbFkwYV8_82-87,MY8UbFkwYV8,cover pot loosely cloth rest,cover,loosely,cover,loosely,82,87.1,5.1,121,9,8
8tkuQ3FPuyo_870-876,8tkuQ3FPuyo,add into gently pushing he's,push,gently,push,gently,870.6,876.2,5.6,151,10,0
ONnFDBCi0Uw_149-156,ONnFDBCi0Uw,mix fully,mix,fully,mix,completely,149.6,157,7.3,210,0,7
bew4BJzqorE_158-164,bew4BJzqorE,add cheese yogurt mixture precooked pasta lightly toss,toss,lightly,toss,gently,158.5,164,5.5,145,12,0
rE0GqLUU54U_43-56,rE0GqLUU54U,lightly beat eggs combine,beat,lightly,beat,gently,43.9,56.3,12.4,312,14,0
tOwJY_hihHU_597-610,tOwJY_hihHU,apply water open edge stick press gently close,press,gently,press,gently,598,610.1,12.1,389,4,0
yH_C6VYIVMs_125-169,yH_C6VYIVMs,follow instructions says pour slowly,pour,slowly,pour,slowly,126,169.2,43.2,1318,3,1
fPDL65fc_XU_618-630,fPDL65fc_XU,stir slowly simmer meat sits oven,stir,slowly,stir,slowly,618.8,630.4,11.5,362,2,1
vFlLwFkFMus_354-360,vFlLwFkFMus,gently separate chakli polythene sheet place oil frying,separate,gently,separate,gently,354.6,360.2,5.6,181,38,0
BGxjfNqGZjI_131-144,BGxjfNqGZjI,mix mix lightly,mix,lightly,mix,gently,131.1,144.9,13.8,391,0,0
RzKK-gWkDvg_175-182,RzKK-gWkDvg,custard gently press connect,press,gently,press,gently,175.2,182.5,7.3,176,4,0
0VCeS0J1yq8_371-377,0VCeS0J1yq8,stirring vigorously,stir,vigorously,stir,vigorously,371.1,378,6.8,180,2,6
52XeOnbThZE_228-234,52XeOnbThZE,stir gently,stir,gently,stir,gently,228.9,234.6,5.8,180,2,0
E7O7RwVYOko_378-388,E7O7RwVYOko,pouring candy slowly pour,pour,slowly,pour,slowly,378.4,388.5,10.1,300,3,1
25RRWTx-Ldo_239-245,25RRWTx-Ldo,pour remaining ganache soil fully covers,cover,fully,cover,completely,239.1,245.4,6.3,180,9,7
LxHqRczsn-A_481-491,LxHqRczsn-A,shorter gently massage stand hand,massage,gently,massage,gently,481.7,491.5,9.8,300,47,0
2kUmTO18LbU_93-100,2kUmTO18LbU,pepper gently folding,fold,gently,fold,gently,93.3,100.2,6.9,210,5,0
ptjp_C-nyB8_574-588,ptjp_C-nyB8,shake mould lightly couple seconds,shake,lightly,shake,gently,574.6,588.2,13.6,335,24,0
TAEHD6amkkM_109-155,TAEHD6amkkM,sides mix water slowly add water requirement,mix,slowly,mix,slowly,109.3,155.3,46,1380,0,1
cWJJlbRx6_U_73-79,cWJJlbRx6_U,crack egg gently whisk,whisk,gently,whisk,gently,73.6,79.8,6.2,150,7,0
NqELE2C5o2M_100-105,NqELE2C5o2M,gently toss,toss,gently,toss,gently,100.3,105.7,5.4,150,12,0
VNNU0wi4kso_64-69,VNNU0wi4kso,clams cool cut meat paring knife chop coarsely,chop,coarsely,chop,coarsely,64.4,69.5,5.2,149,1,4
idINJ5vHm8Y_184-193,idINJ5vHm8Y,stirring mixing slowly add flour,stir,slowly,stir,slowly,184,193.5,9.5,218,2,1
CWEYmtIAHv8_186-195,CWEYmtIAHv8,pour little water gently mix,mix,gently,mix,gently,186,195.9,9.9,270,0,0
SMHC4zUYHXg_170-180,SMHC4zUYHXg,nails gently press into,press,gently,press,gently,170.9,181,10.1,301,4,0
IH39RaqZPPY_285-292,IH39RaqZPPY,gently stir,stir,gently,stir,gently,285.6,292.4,6.8,210,2,0
c2wOAGQPhMU_136-143,c2wOAGQPhMU,set loosen mold gently push,push,gently,push,gently,136.5,143.6,7.1,175,10,0
9qr3D89vgqQ_106-111,9qr3D89vgqQ,lightly whisk,whisk,lightly,whisk,gently,106.6,112,5.4,152,7,0
7LwLL83e7Ho_300-307,7LwLL83e7Ho,calmly stir into,stir,calmly,stir,gently,300.3,307.4,7.1,209,2,0
oXH-lfp84R4_387-393,oXH-lfp84R4,start slowly mixing mixing,mix,slowly,mix,slowly,387.4,393.9,6.5,182,0,1
Jk6JXCDUYV4_66-72,Jk6JXCDUYV4,season lightly salt,season,lightly,season,gently,66.3,72,5.7,144,35,0
KjvDrGduwB4_364-369,KjvDrGduwB4,hook gently stir,stir,gently,stir,gently,364.6,369.7,5.2,149,2,0
AJ2jHm-mSMg_159-171,AJ2jHm-mSMg,chopping finely,chop,finely,chop,finely,159.6,171.4,11.9,361,1,2
C6fX5PFVv2E_95-102,C6fX5PFVv2E,egg egg slowly pour,pour,slowly,pour,slowly,95.2,102.5,7.2,175,3,1
p-fOqi6aj6Q_159-165,p-fOqi6aj6Q,slowly mix,mix,slowly,mix,slowly,159.9,165.4,5.5,180,0,1
qLBXcrLZGfA_128-144,qLBXcrLZGfA,press gently fig reveal flesh,press,gently,press,gently,128.8,144.7,15.9,479,4,0
IPotZlyAZHI_128-140,IPotZlyAZHI,gently cut al's,cut,gently,cut,gently,128.6,140.4,11.8,288,11,0
7lQBMZjNAUg_289-303,7lQBMZjNAUg,stir flip beef quickly avoid sticking surface wok,stir,quickly,stir,quickly,289.2,303,13.9,420,2,3
qV6TaaulMHc_19-33,qV6TaaulMHc,crack eggs quickly whisk,whisk,quickly,whisk,quickly,19.7,33.4,13.7,421,7,3
mpsUCAqHTac_138-143,mpsUCAqHTac,wild blueberries stir slowly plug stop sticks,stir,slowly,stir,slowly,138.3,143.7,5.5,120,2,1
NzcNmznAHiI_467-472,NzcNmznAHiI,handle end ladle stir gently,stir,gently,stir,gently,467.1,472.5,5.4,149,2,0
Yh6pWuS7ZTo_66-71,Yh6pWuS7ZTo,press gently,press,gently,press,gently,66,71.3,5.3,150,4,0
RcpVHy_xBm4_54-64,RcpVHy_xBm4,beat eggs lightly,beat,lightly,beat,gently,54.5,64.8,10.2,251,14,0
jrUBv-VY9IU_471-486,jrUBv-VY9IU,roughly chop hair,chop,roughly,chop,coarsely,471.5,487,15.5,451,1,4
dEtdSqOwq7Q_92-100,dEtdSqOwq7Q,quickly jello hot water stir,stir,quickly,stir,quickly,93,101,8,193,2,3
QRvm7ihHlxw_93-100,QRvm7ihHlxw,slowly mix add,mix,slowly,mix,slowly,93,100.9,7.8,176,0,1
fV3zeLIf0OM_190-201,fV3zeLIf0OM,slowly mix,mix,slowly,mix,slowly,190.7,201.1,10.4,331,0,1
nL7aSZ6nJv4_24-29,nL7aSZ6nJv4,juice champagne flute fill chilled sparkling white grape juice stir gently,stir,gently,stir,gently,24.5,29.9,5.3,150,2,0
Tix0CYH9Qpw_174-180,Tix0CYH9Qpw,mix combine quickly,mix,quickly,mix,quickly,174.2,180.8,6.6,181,0,3
jN7b9Nutaok_349-355,jN7b9Nutaok,pour batter slowly,pour,slowly,pour,slowly,349.4,355.3,5.9,150,3,1
loCTGdenN-s_45-53,loCTGdenN-s,pan hot water gently dip till completes immersed,dip,gently,dip,gently,45.6,53.3,7.8,240,31,0
OlBKFhWLwfE_269-275,OlBKFhWLwfE,mix pour slowly makes,mix,slowly,mix,slowly,269.4,275.4,6,181,0,1
LXc_UNs9bdo_134-139,LXc_UNs9bdo,slowly stir 600 ml reserved stock,stir,slowly,stir,slowly,134,139.8,5.8,126,2,1
3Ldc5sh7rUY_164-172,3Ldc5sh7rUY,press slowly rollo,press,slowly,press,slowly,164.1,172.8,8.7,240,4,1
OiK49WWmTL8_217-226,OiK49WWmTL8,ahead problem simple hands softly roll,roll,softly,roll,gently,217.8,226.9,9.1,270,6,0
erF2qRGyvdc_205-212,erF2qRGyvdc,gently mix,mix,gently,mix,gently,205.1,212.6,7.6,210,0,0
8UiKl3uJB9U_142-149,8UiKl3uJB9U,gently squeeze remove excess,squeeze,gently,squeeze,gently,142.8,149.3,6.5,176,16,0
3NMgQ-YW8Kw_69-75,3NMgQ-YW8Kw,finely grate carrots,grate,finely,grate,finely,69.5,75.4,5.8,181,41,2
FnI9r8W1Vzc_607-614,FnI9r8W1Vzc,gently spread spread ends dough,spread,gently,spread,gently,607.6,614.2,6.6,210,13,0
iSW3mrXPQNE_68-81,iSW3mrXPQNE,gently twist,twist,gently,twist,gently,68.8,81,12.2,390,40,0
qPrNrBitQfg_52-60,qPrNrBitQfg,use chives chop finely,chop,finely,chop,finely,52.2,60.4,8.2,201,1,2
zPjlC3lHt-E_122-129,zPjlC3lHt-E,quickly mix,mix,quickly,mix,quickly,122.3,129.1,6.8,176,0,3
XSZhPF0IyUk_104-110,XSZhPF0IyUk,mix vigorously product tada baby food,mix,vigorously,mix,vigorously,104.1,110.2,6.1,146,0,6
ZTsY9VNm4Bs_473-486,ZTsY9VNm4Bs,gently pour,pour,gently,pour,gently,473.5,486.3,12.8,392,3,0
HXvPcfnK41Y_269-277,HXvPcfnK41Y,quickly pour mixture into,pour,quickly,pour,quickly,269.8,277.5,7.8,201,3,3
GOzMYRCQfq4_399-405,GOzMYRCQfq4,skin press gently into,press,gently,press,gently,399.2,405.3,6.1,145,4,0
urAdf4yRtvI_46-54,urAdf4yRtvI,solution mix make mix gently coffee whipped cream,mix,gently,mix,gently,46,54.6,8.6,201,0,0
1TTZz2R8tSs_207-216,1TTZz2R8tSs,glasses lightly pat,pat,lightly,pat,gently,208,216.1,8.1,225,30,0
jN8pF5ctrXQ_216-221,jN8pF5ctrXQ,bundle gently squeeze rest juice,squeeze,gently,squeeze,gently,216.2,221.3,5.1,150,16,0
k5MNT6vcORI_419-425,k5MNT6vcORI,press gently,press,gently,press,gently,419.7,425.5,5.8,182,4,0
6nLNA0G0jRc_192-197,6nLNA0G0jRc,finely chop basil parsley squeeze lemon juice,chop,finely,chop,finely,192.8,197.9,5.1,125,1,2
rxEXlQwwiq0_367-377,rxEXlQwwiq0,stir quickly,stir,quickly,stir,quickly,367,377.6,10.6,250,2,3
nLL3I_GT1p0_125-141,nLL3I_GT1p0,boil water slowly pour into mix,pour,slowly,pour,slowly,125.5,141.4,15.9,481,3,1
q4tDYAlNnPM_246-255,q4tDYAlNnPM,gently mix ingredients,mix,gently,mix,gently,246.6,255.5,8.9,270,0,0
PJ1ieuOqFPc_1030-1064,PJ1ieuOqFPc,lightly brush little oil,brush,lightly,brush,gently,1030.3,1064.4,34.1,850,8,0
pf6juR_1VyI_90-97,pf6juR_1VyI,1 cup milk stir quickly,stir,quickly,stir,quickly,90.7,97.4,6.7,210,2,3
B1bL6nuHnhg_168-176,B1bL6nuHnhg,beat vigorously,beat,vigorously,beat,vigorously,168.9,177,8,194,14,6
-LAsDdMkd1s_236-241,-LAsDdMkd1s,stir gently flip meat,stir,gently,stir,gently,236.3,241.6,5.2,125,2,0
bJr4dwph_ns_27-37,bJr4dwph_ns,quickly season salmon little,season,quickly,season,quickly,27.7,37.8,10.1,242,35,3
pMLGnFvLPzY_175-184,pMLGnFvLPzY,black olives finely chop beautiful,chop,finely,chop,finely,175.4,184.2,8.9,270,1,2
7mT73XOI8cg_31-37,7mT73XOI8cg,tablespoon finely chopped pickled jalapeno mix ingredients gently,mix,gently,mix,gently,31.2,37.5,6.3,145,0,0
7JHvhrNtiGM_411-416,7JHvhrNtiGM,fling nylon wrap cover tightly fish,cover,tightly,cover,tightly,411.1,416.2,5.1,151,9,5
RV7oGjkuwC4_1046-1052,RV7oGjkuwC4,whichever accuse pastry brush lightly brush,brush,lightly,brush,gently,1046.6,1052.7,6.1,144,8,0
QrAfgQhnmtI_94-102,QrAfgQhnmtI,mix combined slowly add boiling water,mix,slowly,mix,slowly,94.3,102,7.7,240,0,1
1mfeZ5KVhxI_331-338,1mfeZ5KVhxI,gently mix,mix,gently,mix,gently,331.8,338,6.3,176,0,0
E5MGtjYvOik_172-178,E5MGtjYvOik,loosely cover clean folks,cover,loosely,cover,loosely,172.1,178.6,6.4,151,9,8
1TTZz2R8tSs_56-69,1TTZz2R8tSs,lightly mix make,mix,lightly,mix,gently,56.6,69.8,13.2,325,0,0
wB7FsA0MQ2U_436-441,wB7FsA0MQ2U,get into 29 lightly greasing,grease,lightly,grease,gently,436.9,441.9,5,152,29,0
knyB2kVCVM8_273-278,knyB2kVCVM8,gently roll hand,roll,gently,roll,gently,273.2,278.6,5.4,151,6,0
VV30i_BXn6o_90-98,VV30i_BXn6o,finely chop parsley discarding large stands,chop,finely,chop,finely,90.3,98,7.7,200,1,2
woEWa_hqfvk_230-235,woEWa_hqfvk,spelt flour lightly toss,toss,lightly,toss,gently,230.1,235.8,5.6,150,12,0
7tshkTihWFE_1037-1043,7tshkTihWFE,noodles into bowl lightly coat noodles alfredo sauce,coat,lightly,coat,gently,1037.9,1043.9,6,181,15,0
_hkiD84Z47A_226-231,_hkiD84Z47A,gets dust flour slowly press into,press,slowly,press,slowly,226.3,231.8,5.6,151,4,1
43yWAafyFMQ_107-113,43yWAafyFMQ,got garlic roughly chop 3 4 cloves,chop,roughly,chop,coarsely,107.8,113.9,6.1,151,1,4
PXdPvoS8OXE_347-352,PXdPvoS8OXE,gently fold,fold,gently,fold,gently,347.3,352.9,5.6,152,5,0
dQX9my6sBXU_578-598,dQX9my6sBXU,stir quickly point extra smooth,stir,quickly,stir,quickly,578.4,598.5,20.1,600,2,3
jwbi5aNouPo_340-346,jwbi5aNouPo,202 spoon dress mixture gently into,spoon,gently,spoon,gently,340.1,346.7,6.5,150,25,0
v6HGitEA-6k_86-93,v6HGitEA-6k,crispy potato chop finely,chop,finely,chop,finely,86.7,93.2,6.5,175,1,2
IXlidT36Mqw_392-397,IXlidT36Mqw,wet spoon rub gently way bread oily,rub,gently,rub,gently,392.2,397.3,5,121,22,0
1zKFWNQ1HOE_114-119,1zKFWNQ1HOE,coarsely chop fancy point,chop,coarsely,chop,coarsely,114.4,119.5,5.1,152,1,4
kbMD0U9cQog_73-78,kbMD0U9cQog,gently mix,mix,gently,mix,gently,73.5,78.9,5.4,125,0,0
DF9Fhs80cnI_405-412,DF9Fhs80cnI,gently pushing into,push,gently,push,gently,405.5,412.9,7.4,212,10,0
uMIpMn4G49c_149-167,uMIpMn4G49c,slowly mix,mix,slowly,mix,slowly,150,167.7,17.7,541,0,1
L21_RqAsHNU_281-287,L21_RqAsHNU,lightly spray inside oven preheat,spray,lightly,spray,gently,281.8,287.8,5.9,150,23,0
B6FGhoq7vOU_82-90,B6FGhoq7vOU,roughly mix cease crispy somewhat balls,mix,roughly,mix,coarsely,82.9,90,7.1,201,0,4
_PnpKnFNVLE_84-92,_PnpKnFNVLE,start beating ingredients slowly incorporating flour into egg,beat,slowly,beat,slowly,84.8,92.6,7.7,201,14,1
lf8zq4HumJo_89-96,lf8zq4HumJo,unfold gently press into,press,gently,press,gently,89.1,96.3,7.2,210,4,0
CFCMW8m4AWg_131-140,CFCMW8m4AWg,peel quickly,peel,quickly,peel,quickly,131.7,140,8.3,269,18,3
FhDhYnSxsl0_92-101,FhDhYnSxsl0,gently knead times,knead,gently,knead,gently,92.7,101.2,8.4,216,20,0
U-ca9gG0Y_4_352-358,U-ca9gG0Y_4,flavor lightly mix,mix,lightly,mix,gently,353,358.3,5.3,144,0,0
mInN6R1Zon4_276-285,mInN6R1Zon4,finely chop onion,chop,finely,chop,finely,276.2,285.4,9.2,270,1,2
7KjqakcDCK8_92-97,7KjqakcDCK8,slowly stir flour mixture batter,stir,slowly,stir,slowly,92.2,97.6,5.4,120,2,1
HQnRLNahEyE_585-590,HQnRLNahEyE,safest way adding starsha slowly pour starch,pour,slowly,pour,slowly,585.2,590.2,5.1,125,3,1
oS6Ldxz7rTk_327-332,oS6Ldxz7rTk,spatula gently press butter,press,gently,press,gently,327.3,332.9,5.6,121,4,0
aLHrnYnxRGY_153-158,aLHrnYnxRGY,gently stir curd,stir,gently,stir,gently,153,158.5,5.4,151,2,0
i9OJqys5gvs_111-121,i9OJqys5gvs,space fork press gently,press,gently,press,gently,112,121.8,9.8,290,4,0
V3c73U1C3r8_260-269,V3c73U1C3r8,onions tomatoes finely chop,chop,finely,chop,finely,260.6,269.5,8.9,225,1,2
1OUlcXxCwBE_229-237,1OUlcXxCwBE,pour coconut milk rice pandan leaf gently,pour,gently,pour,gently,230,237.9,7.9,194,3,0
JNO_q1umNNw_187-193,JNO_q1umNNw,eggplant add gently mix,mix,gently,mix,gently,187.3,193.4,6.1,180,0,0
6-3HI8mTFyA_54-60,6-3HI8mTFyA,roughly chop finesse needed,chop,roughly,chop,coarsely,54.3,60.6,6.3,150,1,4
ZO9yvP9UHcU_211-219,ZO9yvP9UHcU,slowly pour cream melt whichever using,pour,slowly,pour,slowly,211.2,219.2,8,200,3,1
6cZUrzUPWc8_182-192,6cZUrzUPWc8,slowly pour water mixing bowl mix 10 15 minutes,pour,slowly,pour,slowly,183,192.6,9.7,301,3,1
A8ij0W8lH-A_129-141,A8ij0W8lH-A,ingredients bowl eggs beat lightly oil beat,beat,lightly,beat,gently,130,141.8,11.8,360,14,0
PY_OTmwh3oY_108-115,PY_OTmwh3oY,roughly chop spring onion,chop,roughly,chop,coarsely,108.4,115.8,7.3,175,1,4
W33WOIpqHIs_302-319,W33WOIpqHIs,salad use tablespoon slowly mash vegenaise,mash,slowly,mash,slowly,302.5,319.1,16.6,409,34,1
YW1xOERDl2o_185-191,YW1xOERDl2o,boiled heat slowly whisk cornstarch slurry,whisk,slowly,whisk,slowly,185.9,191.9,5.9,181,7,1
hWw9_omMGKk_93-111,hWw9_omMGKk,mix coarsely chop almonds mixture,chop,coarsely,chop,coarsely,93.4,111.9,18.5,540,1,4
KRucMvDZWWQ_206-223,KRucMvDZWWQ,lightly spoon into measuring,spoon,lightly,spoon,gently,206.6,223.1,16.4,510,25,0
cxIqp-9Yzjs_231-238,cxIqp-9Yzjs,lightly grease baking sheet,grease,lightly,grease,gently,231.1,238.2,7.1,210,29,0
RAfrEJFqAog_225-230,RAfrEJFqAog,whisk slowly get,whisk,slowly,whisk,slowly,225.4,231,5.6,151,7,1
sIq9QVHhSqc_66-71,sIq9QVHhSqc,stems roughly chop,chop,roughly,chop,coarsely,66.5,71.7,5.2,120,1,4
XEcJj4Tr_nY_245-251,XEcJj4Tr_nY,little olive oil gently brush,brush,gently,brush,gently,245.9,251.5,5.5,181,8,0
ka-vhjobKKM_295-474,ka-vhjobKKM,pour bar slowly stare time,pour,slowly,pour,slowly,295.5,315.5,21,599,3,1
bjMa1Gto9N8_124-130,bjMa1Gto9N8,stretching called window test stretch gently,stretch,gently,stretch,gently,124.6,130.6,6,150,42,0
0iCiRByoom4_222-229,0iCiRByoom4,sensitive onions make cut west finely chop,chop,finely,chop,finely,222.3,229.9,7.6,210,1,2
yaZXhppRwBc_226-232,yaZXhppRwBc,add flour mixture add 1 3 flour time mix gently flour mix,mix,gently,mix,gently,226.4,232.6,6.2,180,0,0
tUQG5RdEKkw_345-354,tUQG5RdEKkw,parchment gently peel,peel,gently,peel,gently,345.5,354.5,9,272,18,0
G0jNNu8u8G8_170-179,G0jNNu8u8G8,gently mix hands,mix,gently,mix,gently,170.6,179.8,9.1,270,0,0
1CMcDcirz_w_374-380,1CMcDcirz_w,butter milk eggs lightly beat,beat,lightly,beat,gently,374.4,380,5.6,180,14,0
fA1pRhqI-JY_84-89,fA1pRhqI-JY,gently toss avocado,toss,gently,toss,gently,84,89.5,5.5,120,12,0
_nEptv5Tb8w_107-113,_nEptv5Tb8w,pat lightly,pat,lightly,pat,gently,107.8,113.3,5.5,181,30,0
4rf4EyjIaU8_522-528,4rf4EyjIaU8,wooden spoon gently push,push,gently,push,gently,522.7,528.1,5.4,150,10,0
aT1uLJ4aHTU_68-75,aT1uLJ4aHTU,peel 1 2 cloves garlic chop finely,chop,finely,chop,finely,68.9,75.2,6.3,175,1,2
XJXQrTo_6fI_88-98,XJXQrTo_6fI,fresh parsley finely chop,chop,finely,chop,finely,88.4,98.8,10.4,301,1,2
PBa-Ff5LuBI_748-755,PBa-Ff5LuBI,sauce into eggs beat slowly ladle full time,beat,slowly,beat,slowly,748.6,755,6.4,210,14,1
Rku8blLmCEM_354-379,Rku8blLmCEM,winstone slowly stir nice work honey how's smell,stir,slowly,stir,slowly,354.5,379.2,24.8,749,2,1
-1HzfHSoLqE_45-51,-1HzfHSoLqE,cut finely using knife,cut,finely,cut,finely,45.9,51.7,5.8,181,11,2
HRxd-kCL83Q_139-150,HRxd-kCL83Q,vinegar start mixing dough slowly,mix,slowly,mix,slowly,139.2,150.3,11.1,330,0,1
jMxu-RwxmZE_69-75,jMxu-RwxmZE,roux slowly pour chicken broth whisking hand time simmer,pour,slowly,pour,slowly,69.8,75,5.2,181,3,1
1HgbK86m_F0_238-244,1HgbK86m_F0,gently push fit,push,gently,push,gently,238.4,244,5.6,181,10,0
Yksi4tJSyQY_223-231,Yksi4tJSyQY,pour slowly half,pour,slowly,pour,slowly,223.9,231.8,7.8,193,3,1
3pW8loMOJ98_171-189,3pW8loMOJ98,long gently whisking adding,whisk,gently,whisk,gently,171.6,189.4,17.8,540,7,0
2CN7938yu1s_214-221,2CN7938yu1s,gently pour rest,pour,gently,pour,gently,214.1,221.8,7.7,210,3,0
boFTyHPK7xA_466-480,boFTyHPK7xA,mix slowly they'll get 3 meter go,mix,slowly,mix,slowly,466.1,480.3,14.2,419,0,1
9j2qftITN-Y_486-492,9j2qftITN-Y,wrapper sticky delicate gently roll,roll,gently,roll,gently,486.3,492.1,5.8,180,6,0
Zghe7SNmhOs_528-535,Zghe7SNmhOs,vegetable peeler peel skin little 1 inch knob fresh ginger finely mince,mince,finely,mince,finely,528.1,535.1,7,168,26,2
qaOWvL8tAQU_329-335,qaOWvL8tAQU,pot slowly stir chocolate melted,stir,slowly,stir,slowly,330,335.1,5.1,179,2,1
2MgK2IEy2Ig_123-133,2MgK2IEy2Ig,bench slowly roll true,roll,slowly,roll,slowly,123.9,133.8,10,251,6,1
l3IV2XYr-sM_53-59,l3IV2XYr-sM,stick lightly spreads,spread,lightly,spread,gently,53.6,59.8,6.3,150,13,0
UembuUFK6Ek_116-122,UembuUFK6Ek,use heaped cup mealie meal slowly fold into pot,fold,slowly,fold,slowly,116.9,122.4,5.6,180,5,1
5NfPkGX2AkQ_272-277,5NfPkGX2AkQ,mix quickly spoon,mix,quickly,mix,quickly,272.3,277.5,5.1,150,0,3
Kp_mbumOzvY_165-171,Kp_mbumOzvY,fist underneath gently stretch center edges,stretch,gently,stretch,gently,165.5,171.8,6.3,180,42,0
U-AsRRexMrI_189-197,U-AsRRexMrI,mix gently press serve delicious simple,mix,gently,mix,gently,189,197.2,8.1,241,0,0
4NaRvJy4TBw_345-360,4NaRvJy4TBw,egg fully mix add egg,mix,fully,mix,completely,345.3,360.7,15.4,451,0,7
SW2njPEbCXo_672-679,SW2njPEbCXo,center pressing gently place,press,gently,press,gently,672.7,679.2,6.5,170,4,0
w3cp-Abx6ns_39-45,w3cp-Abx6ns,lightly cover,cover,lightly,cover,gently,39.4,45.3,5.9,181,9,0
GF0TcqFW16U_268-273,GF0TcqFW16U,increase flame high stir rice quickly using 2 spoons,stir,quickly,stir,quickly,268.8,274,5.2,150,2,3
qTAwzNTEgqo_295-303,qTAwzNTEgqo,slowly roll center,roll,slowly,roll,slowly,295.7,303.8,8.1,240,6,1
huFxhHrQfNc_62-70,huFxhHrQfNc,small bowl lightly beat egg add stir into potatoes flour,beat,lightly,beat,gently,62,70,8,200,14,0
c62iLi7rJQU_621-636,c62iLi7rJQU,pluck plant finely chop,chop,finely,chop,finely,621.8,636.3,14.5,450,1,2
NAfU8sE9GvU_27-37,NAfU8sE9GvU,days come coarsely chop,chop,coarsely,chop,coarsely,27.7,38,10.3,299,1,4
ts6jheV_g9E_514-523,ts6jheV_g9E,batter fruit nuts mix slowly hand incorporate,mix,slowly,mix,slowly,514.9,523.6,8.8,271,0,1
ozebfZm8V1Q_97-108,ozebfZm8V1Q,mix real lightly,mix,lightly,mix,gently,97.8,108.2,10.4,329,0,0
UaVJ-HiyBfI_253-259,UaVJ-HiyBfI,gently fold,fold,gently,fold,gently,254,259.2,5.3,144,5,0
rIYNBU52XRk_73-79,rIYNBU52XRk,quickly season salt pepper,season,quickly,season,quickly,73.9,79.2,5.3,144,35,3
E0JU39IBn_c_139-152,E0JU39IBn_c,finely chop 2 sprigs rosemary,chop,finely,chop,finely,139.8,152.9,13.1,391,1,2
75lWRIe62b8_205-229,75lWRIe62b8,set roll slowly tear shoe,roll,slowly,roll,slowly,205.8,229.9,24.1,720,6,1
8tqGOY7OfeI_380-386,8tqGOY7OfeI,gently mash strawberries,mash,gently,mash,gently,380.4,387,6.6,180,34,0
x9dio4rKW90_160-165,x9dio4rKW90,minced garlic stir fry quickly,stir,quickly,stir,quickly,160.1,165.8,5.7,150,2,3
EMomIa08yfs_14-21,EMomIa08yfs,lightly grease base sides,grease,lightly,grease,gently,14.3,21.9,7.7,175,29,0
-RGLkYQuIGk_628-639,-RGLkYQuIGk,tie tightly,tie,tightly,tie,tightly,628.9,639.4,10.6,329,46,5
bhn27efGVpY_55-64,bhn27efGVpY,lemon gently fold egg whites egg yolk mixture,fold,gently,fold,gently,55.3,64.4,9.1,226,5,0
RNiiCzgnRVk_236-248,RNiiCzgnRVk,gently flatten,flatten,gently,flatten,gently,236.3,248,11.7,361,32,0
fUnaeFGiA3A_120-126,fUnaeFGiA3A,spread thinly,spread,thinly,spread,finely,120.4,126.6,6.2,180,13,2
8DQtYD6ryuM_61-70,8DQtYD6ryuM,gently knead 1 minute roll,knead,gently,knead,gently,61.6,70.4,8.8,271,20,0
